,q1a,q1b,q1c,q2b,q3b,q4a,q4b,q4c,q4d,q5a,q5b,q5c,q6a,q6b,q6c,q7a,q7b,q7c,q7d,q7e,q7f,q8a,q8b,q8c,q8d,q8e,q8f,q9a,q9b,q9c,q9d,q9e,q9f,q10a,q10b,q10c,q10d,q10e,q10f,q11a,q11b,q11c,q11d,q11e,q12a,q12b,q12c,q12d,q13a,q14a,q14b,q14c,q14d,q14e,q14f,q15a,q15b,q15c,q15d,q16a,q16b,q17a,q17b,q17c,q18b,q18c,q18g,age18,q20a,q20b,q20c,q21a,q21b,q21c,q22a,q22b,q22c,q22d1,q22d2,q22f,q23c,q24a,q24b,q24c,q24d,q25
3529,3,6,6,3,3,0,1,1,1,2,3,1,2,4,1,1,2,3,2,1,1,1,2,-1,1,1,2,2,3,3,2,1,1,1,2,1,1,1,2,1,2,3,3,1,1,1,2,2,4,5,4,1,1,2,1,4,2,3,21,3,3,1,1,1,1,6,1965,45,2,4,4,1,4,1,3,10,1,1,-1,0,1,2,1,1,1,5
3530,1,2,3,3,2,1,4,-1,3,2,2,1,5,4,5,2,2,2,2,2,2,3,3,1,2,3,2,4,3,4,-1,-1,4,1,1,1,1,1,1,1,1,1,1,1,7,7,4,1,6,5,5,5,5,5,5,6,1,1,13,1,4,1,1,2,2,2,-1,-1,1,1,1,-1,4,3,3,11,1,-1,-1,0,3,-1,-1,-1,-1,5
3532,3,2,2,2,2,-1,1,1,3,6,3,6,3,3,2,2,1,2,3,1,1,1,3,2,6,2,1,1,2,2,6,1,1,1,2,1,6,1,1,2,3,2,3,2,2,2,2,3,4,5,5,2,5,5,5,6,1,3,10,4,5,1,1,1,1,1,1984,26,5,5,5,2,2,1,6,9,1,1,-1,0,1,4,4,4,4,4
3533,1,2,2,3,-1,1,1,1,1,3,3,3,1,1,3,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,4,3,3,3,1,1,4,3,1,2,2,2,2,1,2,3,1,1,14,4,4,1,1,1,1,3,1984,26,1,2,1,4,2,1,4,7,0,4,3,0,1,4,4,4,4,4
3534,2,6,6,1,2,1,4,1,3,4,4,6,1,2,1,1,1,2,2,2,1,1,2,3,5,3,1,1,1,4,5,2,1,1,1,4,3,2,1,4,4,4,4,4,8,8,2,8,2,1,2,1,1,1,3,1,6,6,21,3,2,1,1,4,1,1,1962,48,6,4,5,5,2,1,7,10,1,0,0,0,1,4,4,4,4,5
3535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,2,1,2,2,1,2,2,8,4,2,28,2,5,1,1,4,1,6,1979,31,5,3,5,2,4,1,5,12,1,0,0,1,1,4,4,4,3,5
3536,4,3,3,4,1,1,6,1,4,2,2,5,2,3,6,2,2,1,1,2,3,2,3,3,4,3,3,3,3,2,3,4,4,1,2,2,2,1,2,1,1,1,1,1,7,7,-1,1,5,8,4,8,8,8,8,6,2,1,19,5,4,0,0,4,2,3,1963,47,2,2,3,1,3,1,5,12,0,1,1,0,1,4,4,4,4,5
3537,1,3,-1,1,1,1,2,-1,4,3,3,3,5,6,4,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,4,4,4,4,8,7,1,1,5,8,8,8,8,8,8,-1,1,1,-1,5,5,0,1,1,-1,8,1955,55,1,1,1,2,2,1,2,12,0,2,1,-1,-1,-1,-1,-1,-1,-1
3538,6,2,2,3,4,1,5,1,4,6,6,6,6,6,6,1,1,1,1,1,1,2,3,3,3,1,3,2,3,3,3,1,3,2,3,3,3,1,3,1,1,1,1,3,1,1,1,8,6,5,5,4,4,4,4,6,6,6,17,4,6,0,0,1,2,1,1960,50,1,1,1,2,3,1,3,9,0,1,0,0,1,4,4,4,4,4
3539,6,3,2,3,-1,1,6,1,6,4,2,4,6,6,6,2,2,2,1,1,2,3,6,6,6,5,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,1,1,7,4,3,5,5,5,5,5,5,5,6,1,2,16,3,2,1,1,1,2,2,1978,32,1,1,1,2,2,1,5,12,1,2,-1,0,1,4,3,4,3,4
3540,6,3,3,3,3,1,6,1,6,1,1,6,1,1,1,2,2,2,1,1,2,2,6,6,6,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,1,1,4,4,6,5,5,5,2,2,5,6,1,1,16,2,2,1,1,1,2,2,1973,37,1,1,1,2,2,1,2,10,1,2,-1,-1,1,4,4,3,3,4
3541,2,3,5,3,-1,1,2,1,3,2,3,3,5,5,5,2,2,1,2,2,2,2,3,3,3,2,2,2,2,2,3,1,1,1,4,4,4,1,1,4,3,3,3,4,1,7,4,1,5,4,4,8,4,4,4,5,4,2,32,2,2,1,1,1,2,1,1966,44,2,2,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3542,5,3,2,2,2,1,2,1,5,3,3,2,2,3,3,2,2,3,2,3,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,3,4,3,3,3,1,1,2,6,2,3,4,1,3,1,1,4,3,3,37,4,2,1,1,1,2,2,1964,46,1,2,1,2,1,2,7,12,1,4,-1,0,1,4,4,4,4,5
3543,2,6,4,2,2,1,2,1,6,4,6,6,1,6,6,2,2,2,1,2,2,2,1,6,6,1,2,1,3,5,6,5,2,2,5,6,6,5,3,2,3,2,2,2,-1,7,4,3,6,4,4,1,-1,2,5,6,1,1,5,3,2,0,1,4,1,1,1967,43,5,3,5,1,2,1,5,11,0,-1,-1,0,1,3,3,3,3,3
3544,1,7,7,3,3,1,3,-1,5,4,3,5,1,3,2,8,8,8,8,8,8,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,8,8,1,1,1,4,5,5,5,5,5,5,1,1,27,2,1,1,1,1,1,1,1966,44,6,4,-1,4,4,4,6,8,0,2,-1,0,1,4,4,4,4,5
3545,4,4,3,1,2,1,6,1,6,6,6,6,4,6,5,1,1,1,1,1,1,2,3,4,5,2,2,3,4,4,6,1,2,2,3,3,6,1,2,4,4,4,4,4,1,1,3,4,5,4,4,1,1,1,4,4,4,4,17,4,5,1,1,4,1,1,1971,39,5,4,4,4,2,1,5,9,1,1,-1,0,-1,3,3,3,3,3
3546,4,3,2,-1,1,1,1,1,6,6,4,5,3,4,4,1,1,1,1,1,1,2,3,4,5,1,2,2,3,4,5,1,2,2,3,4,5,1,2,3,3,3,3,3,1,7,4,2,5,2,2,1,2,1,4,4,4,4,21,4,5,1,1,4,1,1,1976,34,5,4,5,3,2,1,3,7,0,1,-1,1,2,4,4,4,4,4
3547,6,3,2,1,1,1,6,1,6,6,6,6,6,6,6,1,1,1,1,1,1,2,2,3,3,4,4,3,3,3,4,3,4,2,2,2,3,3,2,4,3,3,4,3,1,-1,5,6,4,1,5,1,3,1,5,4,6,5,29,2,4,1,1,1,1,1,1964,46,4,4,4,4,2,1,5,7,1,2,-1,0,2,3,3,3,3,3
3548,5,2,2,-1,1,1,1,1,4,6,2,5,1,3,4,1,1,1,1,1,1,1,3,5,5,3,2,1,3,3,5,2,2,-1,-1,-1,-1,-1,-1,4,3,2,1,2,2,-1,1,6,4,5,2,1,1,5,2,6,4,5,17,5,6,1,1,1,1,1,1965,45,5,4,5,2,2,1,4,12,1,2,-1,0,1,4,4,4,4,4
3549,1,2,1,1,-1,1,1,1,6,3,1,4,1,3,3,8,8,2,8,8,2,2,6,6,6,6,2,1,1,3,3,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,4,2,6,1,1,1,1,1,1,5,1,1,13,3,3,1,1,1,1,1,1968,42,5,5,5,3,3,2,5,12,1,-1,-1,-1,1,4,4,4,4,5
3550,3,2,2,2,2,1,1,1,6,6,6,6,1,3,3,2,1,2,1,1,1,1,2,2,3,1,1,1,4,2,2,1,1,1,1,2,1,1,1,3,4,3,4,3,2,2,5,6,6,2,5,4,2,1,3,2,5,6,21,4,5,1,1,3,1,1,1978,32,5,5,5,2,2,1,7,10,1,1,-1,0,1,3,3,3,3,4
3551,4,6,6,2,2,1,2,1,6,6,3,5,5,5,5,1,2,2,2,2,2,2,3,3,5,2,2,2,3,3,5,2,2,2,2,3,5,1,2,3,3,3,3,3,8,8,3,7,5,2,4,4,2,2,2,3,3,4,22,3,4,1,1,1,1,1,1974,36,5,4,5,2,2,1,7,12,1,1,-1,0,1,3,3,3,3,3
3552,5,1,1,1,1,1,3,1,5,4,1,4,2,4,2,1,1,1,1,1,1,3,5,5,6,6,3,2,4,2,6,2,3,2,3,1,5,1,2,3,3,1,3,3,2,8,2,-1,5,2,4,8,4,2,4,3,5,4,12,2,6,1,1,1,1,1,-1,-1,4,4,5,1,2,1,7,12,0,3,0,0,1,2,3,2,3,4
3553,1,3,3,2,1,0,6,-1,4,3,2,2,2,1,1,1,3,1,2,-1,2,1,2,1,4,6,1,1,1,1,6,6,1,1,2,2,6,6,1,1,2,2,-1,3,1,1,1,1,1,4,1,1,2,1,4,1,3,1,-1,2,3,0,1,1,1,1,1974,36,5,3,5,1,-1,1,2,3,0,1,1,0,2,3,2,4,3,4
3554,1,1,1,4,4,1,1,1,4,6,6,6,4,5,4,2,2,2,8,8,2,2,5,4,5,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,3,4,1,3,2,2,1,1,2,2,8,1,4,12,3,4,1,1,1,1,3,1976,34,4,2,-1,3,4,1,7,10,0,0,0,0,1,3,2,3,3,3
3555,6,6,6,1,2,1,2,1,4,1,1,2,2,3,1,2,2,2,1,1,1,1,3,3,3,1,3,1,3,3,3,1,5,2,3,3,2,1,2,4,4,4,4,4,1,8,7,8,3,4,4,5,5,1,4,4,2,3,22,2,1,0,1,1,1,1,1968,42,4,4,4,1,2,1,4,7,0,1,-1,0,1,2,2,2,2,3
3556,1,6,5,3,2,1,3,0,2,3,1,3,1,6,4,1,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,5,1,2,4,4,4,4,4,2,2,4,7,2,1,2,1,1,1,2,1,5,1,39,2,3,1,1,1,1,3,1966,44,3,3,3,2,2,1,7,12,1,2,1,0,1,4,4,4,4,5
3557,2,5,4,-1,2,1,1,1,6,6,2,6,1,2,2,1,1,1,1,2,2,2,2,6,6,2,2,2,2,6,-1,1,2,2,1,1,1,1,1,1,1,1,1,1,6,6,4,1,1,5,5,-1,2,8,2,6,4,1,30,3,6,1,1,1,1,1,1967,43,5,3,5,3,3,1,5,11,1,1,0,1,1,4,4,4,4,4
3558,6,1,2,-1,2,1,3,1,2,3,2,3,4,4,6,1,2,2,1,1,1,2,3,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,2,2,2,4,1,-1,4,5,4,4,4,4,6,2,2,15,4,5,1,1,1,1,1,1960,50,5,5,5,2,5,4,5,11,1,1,-1,-1,1,3,3,3,4,5
3559,1,7,7,-1,-1,1,1,1,1,3,3,3,1,1,1,-1,-1,-1,-1,-1,-1,1,4,5,6,6,2,1,4,5,6,6,2,-1,-1,-1,-1,-1,-1,2,3,2,-1,-1,8,7,4,2,3,1,2,8,1,1,1,6,3,1,15,5,2,1,1,4,2,2,1980,30,4,4,4,-1,2,1,5,10,1,4,0,0,1,3,3,3,3,3
3560,1,7,7,-1,-1,0,1,0,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,6,4,3,1,1,2,3,4,3,4,1,1,3,2,1,1,3,4,4,4,3,2,2,4,6,6,8,8,8,8,8,8,-1,-1,1,-1,-1,-1,1,1,-1,-1,8,1960,50,-1,-1,5,4,-1,3,5,8,1,-1,-1,-1,-1,-1,-1,-1,-1,5
3561,5,6,6,2,3,1,5,1,5,3,4,6,5,4,5,1,2,2,2,3,3,4,4,4,5,3,2,5,5,5,6,2,2,5,5,5,6,2,2,3,3,2,3,3,1,1,2,4,5,5,4,2,3,3,4,5,4,4,18,4,4,1,1,2,1,3,1982,28,3,3,4,1,2,1,6,10,0,3,0,0,1,3,3,3,3,4
3562,2,6,2,2,3,1,1,1,1,3,3,4,2,2,3,1,2,2,1,1,2,2,4,2,4,1,1,5,5,3,6,2,2,2,2,1,2,1,1,2,2,1,2,2,1,7,4,3,4,8,8,8,8,8,8,6,1,3,-1,3,6,1,1,1,1,8,1986,24,1,1,1,1,2,1,7,7,0,3,2,-1,-1,4,4,4,4,5
3563,2,4,3,-1,3,1,1,-1,1,3,3,3,3,3,3,2,3,3,3,2,3,3,3,4,4,4,2,-1,2,2,3,4,4,1,2,4,2,4,4,1,1,1,1,1,-1,-1,3,-1,3,3,3,3,3,3,3,5,6,3,-1,3,2,1,1,-1,-1,1,1972,38,5,5,5,5,1,3,4,6,0,-1,-1,-1,1,-1,-1,-1,-1,1
3564,6,4,5,3,3,1,4,1,6,2,2,3,2,1,4,1,1,2,2,1,2,2,2,4,4,3,3,2,2,3,3,3,3,2,2,3,3,3,3,4,3,3,4,4,2,8,3,7,2,5,5,4,3,3,3,4,4,4,22,2,2,0,0,4,2,5,1964,46,1,2,1,2,2,1,3,-1,1,1,-1,0,1,3,3,4,4,4
3565,2,1,3,2,1,1,3,1,6,5,4,3,5,6,6,1,1,1,1,1,2,4,6,5,6,4,4,3,3,4,1,1,2,3,3,4,2,1,2,1,1,1,1,1,6,6,4,3,6,4,5,8,5,4,5,5,1,4,12,3,3,1,1,2,2,5,1985,25,5,3,3,1,2,1,3,8,0,2,-1,0,1,4,4,4,4,4
3566,3,3,4,1,1,1,5,1,3,6,6,6,2,3,6,1,1,1,1,1,3,3,2,2,4,1,2,6,6,6,6,2,3,3,2,2,2,1,1,4,4,4,4,4,8,8,7,4,6,2,4,4,1,2,2,4,5,5,13,2,6,0,0,3,2,4,1987,23,3,2,3,1,4,1,5,7,0,0,0,0,1,3,4,3,3,2
3567,1,2,2,3,3,1,3,1,4,3,4,4,4,3,4,2,2,2,1,2,-1,3,2,3,3,1,1,1,2,2,2,2,1,4,1,3,5,2,1,3,4,3,3,3,8,8,3,8,2,8,8,8,8,8,8,6,6,4,99,3,2,1,1,-1,2,8,-1,-1,6,6,5,3,2,1,2,10,0,-1,-1,-1,1,4,4,4,4,5
3568,4,1,1,-1,3,1,1,1,3,4,4,5,5,4,4,2,2,2,2,2,1,2,3,4,5,5,5,4,3,4,4,5,4,3,4,4,3,3,3,3,3,3,3,4,6,6,4,5,3,4,4,4,4,5,4,4,4,4,17,3,4,0,0,3,1,1,1988,22,5,5,5,2,2,1,3,1,0,3,0,-1,1,3,4,4,4,5
3569,2,1,6,1,1,1,1,1,3,6,6,6,3,3,3,1,1,1,8,1,2,2,4,4,5,4,2,1,1,2,6,5,1,1,1,1,5,1,1,2,3,1,3,4,6,8,3,3,2,2,5,8,2,4,4,4,3,5,12,2,5,1,1,4,1,5,1976,34,5,4,4,-1,5,1,3,9,1,1,0,-1,-1,4,4,4,4,4
3570,3,5,3,1,1,1,4,1,3,1,1,1,3,1,1,3,3,3,3,3,3,6,6,6,6,6,6,4,6,5,5,5,5,6,5,5,6,6,6,3,3,2,3,3,1,7,6,1,6,3,5,5,5,5,5,6,6,4,17,5,6,0,0,3,1,4,1988,22,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3571,2,6,6,4,-1,1,4,-1,6,1,2,3,3,6,3,1,1,8,3,8,8,1,1,6,6,1,2,1,1,6,6,-1,1,1,1,6,6,1,1,2,4,4,4,1,1,1,7,2,6,1,1,1,1,1,1,2,6,2,15,3,1,0,0,1,1,1,1980,30,4,4,4,4,4,3,3,4,0,2,1,0,1,4,4,4,4,5
3572,3,6,5,2,-1,1,3,1,6,3,1,3,2,3,6,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,8,6,5,5,1,2,2,2,3,1,2,13,4,6,1,1,4,2,3,1993,17,1,1,2,2,4,3,1,-1,0,6,1,0,1,3,2,2,2,3
3573,3,2,4,3,3,1,1,1,2,3,2,3,2,4,4,2,1,2,8,8,1,1,2,4,6,1,1,1,2,5,4,1,1,2,1,4,3,1,1,1,1,1,1,1,1,6,4,1,3,8,8,8,8,8,8,6,1,1,-1,2,3,1,1,3,2,8,1988,22,5,5,5,2,2,5,3,12,0,3,-1,0,2,3,2,2,3,3
3574,1,1,2,3,1,1,1,1,6,3,2,3,5,6,6,1,1,2,1,1,1,2,2,4,6,3,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,1,6,5,5,8,5,8,5,6,2,3,11,4,3,0,1,1,1,1,1986,24,5,5,5,1,4,4,5,8,0,1,0,0,1,4,4,4,4,4
3575,1,2,1,1,1,1,1,1,6,6,2,5,2,5,5,1,2,1,2,1,1,1,4,6,6,2,4,2,3,6,6,1,2,2,2,5,5,1,2,4,4,4,4,4,1,2,4,8,4,4,4,5,8,1,8,6,4,2,45,2,6,1,1,4,2,3,1956,54,1,4,1,1,2,1,6,11,1,1,-1,0,1,3,2,2,2,2
3576,2,2,2,-1,-1,-1,2,1,3,3,1,4,2,3,2,3,3,3,3,3,3,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,3,3,7,7,4,7,2,5,5,5,5,5,5,4,1,3,-1,-1,1,1,1,1,1,1,1987,23,6,6,5,5,4,3,1,1,0,1,0,0,1,2,1,2,2,4
3577,2,6,5,2,2,1,5,1,6,5,2,5,3,4,6,1,1,2,1,1,2,2,2,6,6,6,4,1,2,5,6,5,4,1,2,6,6,5,4,2,2,2,2,2,1,1,2,5,6,4,5,2,5,3,5,5,1,1,20,4,5,1,1,3,2,2,1990,20,1,2,1,2,3,1,-1,9,0,5,2,0,1,3,4,4,4,5
3578,3,6,5,2,-1,1,3,1,6,3,1,3,2,3,6,2,2,2,2,2,1,1,2,3,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,2,1,7,1,4,6,5,5,4,5,5,5,6,3,2,10,5,6,1,0,1,2,2,1990,20,1,2,1,1,4,3,1,-1,0,5,2,0,3,3,3,4,4,4
3579,4,6,3,2,2,1,6,1,6,6,6,6,5,6,6,1,2,2,2,2,1,1,3,4,1,1,2,2,2,3,1,1,2,2,2,3,1,1,2,4,4,3,4,4,1,1,4,4,6,5,4,3,3,3,1,4,1,6,17,2,-1,1,1,-1,1,1,1952,58,6,4,4,1,2,1,2,9,1,1,-1,0,1,4,-1,-1,-1,3
3580,6,6,6,3,1,1,6,1,6,6,4,6,4,6,6,2,1,2,1,2,1,1,2,3,6,1,1,1,2,3,6,1,1,1,2,3,6,1,1,4,4,4,4,4,2,8,2,3,6,5,5,5,5,5,5,6,3,3,16,4,6,0,0,1,2,2,1981,29,1,1,1,2,2,1,5,10,0,5,-1,0,1,4,4,4,4,3
3581,2,5,3,-1,2,1,5,1,5,1,4,3,3,3,3,1,1,2,2,2,2,3,3,6,6,1,3,4,4,4,4,1,3,2,2,3,3,1,3,4,3,3,3,3,2,2,2,7,2,4,4,4,4,4,4,4,2,3,16,4,6,1,1,1,2,12,1981,29,1,1,1,2,2,1,4,8,1,1,0,0,1,4,4,4,4,5
3582,6,3,1,3,2,1,3,1,3,4,3,4,4,4,4,2,1,1,1,1,1,4,4,5,6,5,4,4,5,5,6,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4,7,2,2,3,3,3,3,2,4,3,1,-1,1,1,1,1,1,-1,-1,1953,57,1,1,-1,-1,2,1,2,8,0,4,2,1,-1,1,3,4,4,4
3583,1,1,2,4,2,1,6,1,6,2,2,1,5,3,6,2,2,8,3,3,1,1,1,5,6,4,2,1,1,4,6,4,1,1,1,2,3,1,1,2,3,1,2,2,2,7,5,1,6,5,5,5,5,5,5,6,1,2,-1,3,2,1,0,1,2,2,1985,25,1,2,1,2,2,4,1,1,0,1,1,0,2,2,2,2,2,4
3584,2,7,7,2,2,1,1,1,6,6,1,4,1,5,3,1,1,1,1,1,1,1,2,5,6,1,1,1,5,4,4,2,6,6,3,4,2,1,4,3,3,3,3,3,2,6,4,8,6,5,5,5,4,3,1,3,6,3,14,3,6,1,1,4,2,2,1954,56,1,2,1,1,2,1,5,11,0,1,-1,0,3,3,3,3,3,4
3585,2,3,5,3,1,1,1,1,6,6,3,5,4,4,6,2,2,2,2,2,2,1,3,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,7,7,4,1,6,2,2,1,1,1,3,3,1,4,18,2,3,1,0,4,1,1,1991,19,5,5,5,2,4,3,3,1,0,4,2,-1,1,2,3,2,3,3
3586,1,7,7,1,2,1,1,1,6,5,2,6,1,1,1,8,8,8,8,8,8,1,1,1,1,1,1,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,4,1,6,5,5,5,5,5,5,1,1,4,12,2,2,0,0,3,1,1,1984,26,1,4,4,2,2,1,3,9,0,1,-1,0,3,4,4,4,4,5
3587,2,1,1,3,2,1,6,1,6,1,4,6,2,4,3,1,2,1,1,1,2,2,2,4,5,3,2,1,1,1,1,1,1,2,2,-1,3,3,2,3,3,3,3,3,1,1,3,2,-1,1,2,1,1,1,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1991,19,4,4,4,6,3,3,2,1,0,3,0,0,1,2,1,2,2,2
3588,1,6,6,3,3,1,6,1,6,6,6,6,2,6,5,2,2,2,1,2,2,2,5,6,6,3,1,3,2,2,3,3,1,3,4,6,6,6,1,3,2,2,2,1,1,7,1,1,6,2,5,2,2,2,2,6,4,5,18,2,4,0,1,1,2,2,1972,38,1,2,1,2,2,1,7,10,0,2,0,0,1,4,4,4,4,4
3589,1,7,7,3,1,1,1,1,6,6,6,6,2,2,2,1,1,2,1,1,2,1,2,5,5,1,1,1,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,6,5,5,1,5,1,5,3,3,3,23,4,6,1,0,1,1,1,1980,30,5,4,5,2,2,1,4,10,0,2,0,0,2,4,4,4,4,5
3590,1,5,5,1,1,-1,6,0,6,6,6,6,2,3,5,1,8,1,2,2,1,2,3,5,6,1,2,1,4,5,6,1,2,1,1,1,1,1,1,4,4,4,4,4,1,8,1,7,6,2,2,1,1,1,2,2,3,6,7,2,6,0,0,4,2,7,1990,20,3,3,5,1,4,3,3,10,0,5,2,0,2,4,4,3,3,3
3591,1,3,1,2,3,1,3,1,6,6,4,6,5,4,6,2,1,2,8,8,2,5,4,4,5,4,2,1,2,4,5,1,2,1,2,4,5,1,2,1,2,-1,4,2,8,7,4,2,6,2,5,1,2,3,5,3,1,5,13,4,5,0,1,3,2,3,1992,18,2,3,3,2,3,3,2,7,0,3,2,0,2,2,2,2,2,3
3592,4,3,1,1,2,1,2,1,2,4,5,6,3,3,3,1,1,1,1,1,1,2,3,3,4,5,1,3,2,3,4,5,1,3,2,3,4,5,1,2,4,3,3,3,1,1,1,3,4,5,5,5,5,5,5,2,1,3,19,2,5,1,1,4,2,1,1968,42,1,2,1,1,2,1,3,7,1,4,1,-1,1,3,2,3,3,2
3593,6,6,3,2,1,1,1,1,1,6,6,6,6,6,6,1,1,2,1,1,2,4,5,6,5,5,3,4,5,6,5,5,3,2,2,2,2,1,2,4,4,4,4,4,1,8,4,6,4,5,5,5,5,5,5,4,5,5,17,4,6,1,1,4,2,4,1982,28,5,3,3,1,5,3,4,1,0,1,1,0,1,3,3,3,3,4
3594,4,3,3,2,3,1,4,1,5,3,4,3,5,5,5,2,3,3,2,2,3,3,3,4,5,4,3,4,5,6,6,3,2,4,5,-1,3,6,5,4,4,4,4,4,7,7,5,1,6,5,4,3,2,2,1,6,5,3,13,4,5,1,1,1,2,3,1991,19,3,4,4,6,3,1,3,8,0,4,6,0,1,4,4,4,4,5
3595,3,7,7,3,-1,1,1,1,1,3,3,3,4,2,4,8,8,2,8,-1,2,1,2,3,3,1,2,1,2,3,3,1,2,1,1,2,2,1,2,4,4,2,3,3,7,7,4,2,4,1,4,1,1,2,8,-1,-1,-1,-1,2,4,1,1,4,2,3,1972,38,5,4,3,1,4,3,6,10,0,2,-1,0,1,4,4,4,4,4
3596,2,2,2,3,-1,1,5,1,5,2,1,6,5,4,5,2,2,2,2,2,2,1,2,3,5,4,2,2,1,2,2,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,4,1,4,5,5,5,5,5,5,6,4,1,18,2,4,1,1,3,2,3,1989,21,5,4,3,4,1,1,1,1,0,2,4,0,1,4,4,4,4,3
3597,1,6,6,3,3,1,4,1,6,6,2,4,1,4,6,2,2,2,2,2,2,1,1,5,6,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,-1,2,1,7,1,1,6,5,5,8,5,5,5,4,3,3,9,2,4,0,0,1,2,2,1985,25,1,1,1,5,4,1,3,8,0,0,2,0,1,3,2,2,3,3
3598,3,3,2,1,2,1,3,1,6,6,6,6,5,6,6,2,2,2,1,1,1,3,5,5,1,6,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,7,7,4,1,5,5,5,5,5,5,5,6,1,3,11,3,6,1,1,1,1,1,1972,38,5,5,5,2,2,1,3,-1,0,1,0,0,1,4,4,4,4,4
3599,1,3,2,4,1,1,1,1,6,5,2,3,4,3,6,1,2,2,1,1,2,6,5,6,6,6,4,1,1,4,6,1,1,1,1,3,3,1,1,1,2,3,3,2,2,8,1,7,4,5,5,5,5,5,5,2,5,3,12,1,3,1,1,1,1,1,1954,56,5,4,5,2,2,1,3,11,1,1,0,0,3,4,3,3,3,3
3600,6,2,2,2,2,1,6,1,6,6,3,3,4,4,5,3,2,2,2,2,2,2,2,4,2,1,4,2,2,1,1,3,2,2,2,1,1,1,2,4,4,3,4,3,8,8,4,2,6,5,5,5,5,5,5,6,1,1,16,3,6,1,1,1,2,2,1965,45,1,3,-1,1,2,1,1,11,0,3,-1,0,2,3,3,4,3,4
3601,1,5,2,1,2,1,2,1,2,5,3,2,5,6,5,1,1,1,1,1,2,3,6,5,5,4,3,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,7,7,4,2,6,4,4,8,5,2,8,5,2,3,-1,4,4,1,1,4,2,5,1982,28,-1,2,-1,1,2,1,5,11,1,1,-1,0,1,3,3,3,3,4
3602,4,5,4,3,2,1,1,1,6,5,3,5,3,5,6,1,1,1,1,1,1,2,5,5,6,2,5,2,3,5,2,2,2,1,2,1,3,1,2,4,3,2,2,2,1,7,2,1,6,2,5,8,5,5,5,2,3,5,19,4,6,1,1,1,2,2,1981,29,1,1,1,1,2,1,5,9,1,1,-1,0,2,4,3,3,3,3
3603,5,2,2,1,4,1,1,1,5,5,2,5,3,5,5,1,1,1,1,1,1,2,4,4,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,5,4,1,5,2,4,1,1,2,3,4,2,3,19,1,3,1,1,1,1,12,1966,44,5,5,5,3,3,-1,4,1,0,1,-1,0,1,3,1,2,2,3
3604,2,1,3,3,2,1,1,-1,5,2,3,1,3,2,2,2,2,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,4,4,2,1,2,4,8,1,5,5,5,5,5,5,5,4,3,10,2,1,1,1,1,1,1,-1,-1,5,4,5,4,3,-1,5,12,1,2,-1,0,1,4,4,4,4,5
